26-04-18 18:40:00.004 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:37.571 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:37.571 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:37.571 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:38.433 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:38.433 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:38.433 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:39.290 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:39.290 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:39.290 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:40.292 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:40.292 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:40.292 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:41.418 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:41.418 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:41.418 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:42.578 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:42.578 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:42.578 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:43.826 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:43.826 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:43.826 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:44.770 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:44.770 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:44.770 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:45.882 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:45.882 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:45.882 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:46.748 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:46.748 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:46.748 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:47.803 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:47.803 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:47.803 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:49.012 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:49.012 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:49.012 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:49.993 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:49.993 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:49.993 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:51.170 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:51.170 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:51.170 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:52.082 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:52.082 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:52.082 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:53.281 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:53.281 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:53.281 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:54.403 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:54.403 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:54.403 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:55.327 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:55.327 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:55.327 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:56.347 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:56.348 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:56.348 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:57.239 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:57.239 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:57.239 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:58.444 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:58.444 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:58.444 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
26-04-18 18:40:59.419 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Node -1 disconnected. 
26-04-18 18:40:59.419 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Broker may not be available. 
26-04-18 18:40:59.419 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-journal-group-1, groupId=journal-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected 
